apetite	0.01
apitate	0.01
apitite	0.01
appaiate	0.01
appaite	0.01
appatiate	0.01
appatite	0.01
appeatite	0.01
appecite	0.01
appeiate	0.01
appeite	0.01
appetiat	0.01
appetiete	0.01
appetitale	0.01
appetitite	0.01
appette	0.01
appiete	0.01
appietite	0.01
appitate	0.01
appite	0.01
appitete	0.01
appitiate	0.01
appitite	0.01
appititle	0.01
appitlie	0.01
appretate	0.01
appretite	0.01
apptitate	0.01
aptite	0.01
$appetites	0.01
appatites	0.01
$applause	0.01
applaus	0.01
$apple	0.01
abuol	0.01
ait	0.01
alipple	0.01
alploo	0.01
alppe	0.01
alppel	0.01
alpper	0.01
alpple	0.01
apelle	0.01
apl	0.01
aple	0.01
aplep	0.01
apll	0.01
apoler	0.01
apoll	0.01
appe	0.01
appel	0.01
appple	0.01
appre	0.01
appy	0.01
$apples	0.01
apple	0.01
appls	0.01
$applicable	0.01
aplicable	0.01
$application	0.01
aplication	0.01
applacation	0.01
$applied	0.01
appled	0.01
applyed	0.01
upplied	0.01
$apply	0.01
aply	0.01
$applying	0.01
applieing	0.01
$appoint	0.01
apoint	0.01
$appointed	0.01
apointed	0.01
$appointment	0.01
apointment	0.01
appoitment	0.01
$appointments	0.01
apointments	0.01
$appreciate	0.01
abesat	0.01
abreashed	0.01
abresheyat	0.01
apareciate	0.01
apecate	0.01
aperses	0.01
apesate	0.01
apesceat	0.01
apeseat	0.01
apeseate	0.01
apiciat	0.01
appeceate	0.01
appehesate	0.01
appreceate	0.01
apprechate	0.01
apprecher	0.01
appreciat	0.01
apprehiate	0.01
appreiciate	0.01
appreshiate	0.01
appresiate	0.01
appricate	0.01
appriciate	0.01
apprieciate	0.01
apprisate	0.01
apprsate	0.01
apprshate	0.01
appsate	0.01
aprchch	0.01
apreachate	0.01
apreacheat	0.01
apreaseate	0.01
apreash	0.01
apreashate	0.01
aprecate	0.01
aprechate	0.01
aprechiate	0.01
aprechly	0.01
apreciat	0.01
apreciate	0.01
apreioate	0.01
apresate	0.01
apreseate	0.01
apreshat	0.01
apreshate	0.01
apresheat	0.01
apresheate	0.01
apreshiate	0.01
apresiate	0.01
apreysheate	0.01
apriashiate	0.01
apricat	0.01
apriciate	0.01
apriciot	0.01
apririciate	0.01
aprishate	0.01
aprisheat	0.01
apshate	0.01
apsheate	0.01
eecheate	0.01
epecata	0.01
eperseat	0.01
epeshe	0.01
eprechat	0.01
epreciate	0.01
epresheate	0.01
eprisheate	0.01
ipsat	0.01
pearshap	0.01
piset	0.01
precaet	0.01
presate	0.01
preshat	0.01
rapresate	0.01
$appreciated	0.01
apreciated	0.01
$appreciation	0.01
apreciation	0.01
$apprehensively	0.01
aprehensivly	0.01
$approach	0.01
appoa	0.01
appraoch	0.01
approch	0.01
aproach	0.01
$approached	0.01
aproached	0.01
aproched	0.01
$approaching	0.01
a-proching	0.01
a_parsing	0.01
a_partes	0.01
a_pproaching	0.01
a_praching	0.01
a_prashing	0.01
a_prers	0.01
a_prhing	0.01
a_proching	0.01
a_procin	0.01
a_proshing	0.01
ap	0.01
apecen	0.01
apeching	0.01
aphoshing	0.01
aphsing	0.01
apoch	0.01
apoching	0.01
aporching	0.01
aposhing	0.01
apotching	0.01
apouche	0.01
appercoeing	0.01
appoaching	0.01
appoching	0.01
apporch	0.01
apporting	0.01
approching	0.01
approcing	0.01
approna	0.01
approsching	0.01
approuching	0.01
aproaching	0.01
aproching	0.01
aprocing	0.01
aprorte	0.01
aproshing	0.01
aprosing	0.01
apsine	0.01
apuorstin	0.01
aramstn	0.01
arpocking	0.01
poshing	0.01
$appropriate	0.01
abpropate	0.01
apperate	0.01
appiopiate	0.01
appoate	0.01
appomenent	0.01
appopriate	0.01
apporate	0.01
apporepate	0.01
apporpreate	0.01
apporpriate	0.01
appration	0.01
appreate	0.01
appreciate	0.01
appreiate	0.01
appriate	0.01
appricate	0.01
appriotate	0.01
appriote	0.01
approate	0.01
approgeate	0.01
approiate	0.01
appromieate	0.01
appropate	0.01
appropeate	0.01
approperate	0.01
appropi	0.01
appropiate	0.01
appropirate	0.01
approppriate	0.01
approprate	0.01
appropreate	0.01
appropreiate	0.01
appropriae	0.01
appropriat	0.01
appropriatte	0.01
approproate	0.01
approrait	0.01
approrate	0.01
approriate	0.01
apprortiate	0.01
approtate	0.01
approtreate	0.01
apprpriate	0.01
apprraite	0.01
apriate	0.01
aprongate	0.01
apropate	0.01
apropenote	0.01
apropoate	0.01
apropreate	0.01
apropriate	0.01
aprorate	0.01
arpatate	0.01
oppratorate	0.01
$appropriation	0.01
apropriation	0.01
$approval	0.01
apolen	0.01
apporal	0.01
approvebell	0.01
approvel	0.01
aprevall	0.01
aproal	0.01
aprorlal	0.01
aproval	0.01
aprovale	0.01
aproveal	0.01
aproved	0.01
aprovel	0.01
aproveler	0.01
aprovell	0.01
aprovely	0.01
aproverl	0.01
apuval	0.01
arprorell	0.01
$approve	0.01
aprove	0.01
$approximate	0.01
abpricate	0.01
abrusimate	0.01
apoximate	0.01
appamate	0.01
appoccimate	0.01
appocimate	0.01
apporcimate	0.01
apporoxinate	0.01
appoximate	0.01
approcamate	0.01
approccmate	0.01
approciamate	0.01
approcimate	0.01
approckiate	0.01
approckmate	0.01
approcksament	0.01
approcomate	0.01
approcremate	0.01
approcsiment	0.01
approimaze	0.01
approiximate	0.01
appromate	0.01
appromimate	0.01
appromuite	0.01
appronaxied	0.01
approsamate	0.01
approsumate	0.01
approvimate	0.01
approxamante	0.01
approxamate	0.01
approxament	0.01
approxamite	0.01
approxcimate	0.01
approxcmate	0.01
approxemate	0.01
approxiament	0.01
approxiamte	0.01
approxiate	0.01
approximant	0.01
approximately	0.01
approximent	0.01
approxinate	0.01
approxmate	0.01
approxomate	0.01
aprocamate	0.01
aprocatmate	0.01
aprocimant	0.01
aprocmate	0.01
aprocsamate	0.01
apromate	0.01
aprominate	0.01
aproserate	0.01
aproxamate	0.01
aproximate	0.01
aproximent	0.01
aproxmate	0.01
aproxsimate	0.01
oppracnate	0.01
opproxamate	0.01
opproximate	0.01
opproxomant	0.01
prosmate	0.01
$approximately	0.01
acprocimatly	0.01
acproxapenly	0.01
acproximently	0.01
aposimatly	0.01
apoximatly	0.01
appoxamently	0.01
appoxantly	0.01
appoximately	0.01
approachmently	0.01
approarimatly	0.01
approcimantly	0.01
approcimate	0.01
approcimately	0.01
approcimatly	0.01
approcimently	0.01
approcinately	0.01
approcoimently	0.01
approcxmately	0.01
approimially	0.01
appromaitly	0.01
appromariley	0.01
appromaxiately	0.01
appromentally	0.01
appromentaly	0.01
appromexally	0.01
appromimly	0.01
appromixaly	0.01
appromixately	0.01
approperatly	0.01
approrilmately	0.01
approsemently	0.01
approsomently	0.01
approxamately	0.01
approxamatly	0.01
approxamentely	0.01
approxamently	0.01
approxametly	0.01
approxamontly	0.01
approxanatly	0.01
approxiamatly	0.01
approxiametely	0.01
approxiametly	0.01
approximatingly	0.01
approximatly	0.01
approximentally	0.01
approximently	0.01
approximinately	0.01
approximitely	0.01
approximitly	0.01
approximity	0.01
approxinatly	0.01
approxitaly	0.01
approxmatally	0.01
approxmately	0.01
approxmatily	0.01
approxmatly	0.01
approxmently	0.01
approxmetly	0.01
approxmiately	0.01
approxomantly	0.01
approxomately	0.01
approxomatly	0.01
approxonately	0.01
appxoromatly	0.01
aprocemently	0.01
aprocimately	0.01
aprockamently	0.01
aprockemly	0.01
aprocmently	0.01
aprocmetly	0.01
aprocomently	0.01
aprocumently	0.01
apromaly	0.01
aprominaxley	0.01
aprosimatly	0.01
aprosomately	0.01
aprosommently	0.01
aproxamately	0.01
aproxamatly	0.01
aproxamently	0.01
aproxcintly	0.01
aproxiatly	0.01
aproximately	0.01
aproximatly	0.01
aproximently	0.01
aproximitty	0.01
aproximonthly	0.01
aproximotely	0.01
aproxinantly	0.01
aproxmentally	0.01
aproxmetly	0.01
aproxmiatilly	0.01
aproxomated	0.01
apxormanately	0.01
axkprocanlently	0.01
axprocksimadle	0.01
ococmonty	0.01
opproxamatly	0.01
opproxsimately	0.01
$approximations	0.01
appoximations	0.01
$archaeological	0.01
archeological	0.01
$are	0.01
aer	0.01
ah	0.01
anr	0.01
ar	0.01
aree	0.01
arre	0.01
arte	0.01
er	0.01
oar	0.01
or	0.01
ore	0.01
our	0.01
r	0.01
ra	0.01
rae	0.01
rau	0.01
re	0.01
rea	0.01
rer	0.01
rir	0.01
run	0.01
thet	0.01
ur	0.01
vea	0.01
$area	0.01
are	0.01
eary	0.01
$aren't	0.01
arn't	0.01
$arena	0.01
areana	0.01
$arguing	0.01
argueing	0.01
aurgueing	0.01
aurguing	0.01
$argument	0.01
aguement	0.01
arguement	0.01
aurgument	0.01
$argumentative	0.01
argumentitive	0.01
$arguments	0.01
arguements	0.01
aurgument	0.01
$arise	0.01
arrise	0.01
$arithmetic	0.01
arithmatic	0.01
arithmatics	0.01
arithmitic	0.01
$arm	0.01
arn	0.01
$army	0.01
aray	0.01
armey	0.01
$around	0.01
a_rade	0.01
a_rand	0.01
a_rarnd	0.01
a_rond	0.01
a_round	0.01
ar	0.01
ar_rounde	0.01
arad	0.01
aradret	0.01
aroand	0.01
arode	0.01
aron	0.01
arond	0.01
aroud	0.01
aroude	0.01
arouned	0.01
arownd	0.01
arr	0.01
arround	0.01
rand	0.01
rend	0.01
rond	0.01
roned	0.01
round	0.01
urand	0.01
$arouse	0.01
arrouse	0.01
$arrange	0.01
arange	0.01
$arranged	0.01
a_reb	0.01
aranged	0.01
arrainged	0.01
arrange	0.01
$arrangement	0.01
arragment	0.01
arrangment	0.01
$arrangements	0.01
araingements	0.01
araingments	0.01
arangaments	0.01
arangement	0.01
arangements	0.01
arangments	0.01
arargements	0.01
arigments	0.01
arragements	0.01
arraingements	0.01
arraingments	0.01
arramgements	0.01
arramgments	0.01
arrangemence	0.01
arrangement	0.01
arrangenent	0.01
arrangesments	0.01
arrangment	0.01
arrangments	0.01
arrangnents	0.01
$arranging	0.01
aranging	0.01
$arrest	0.01
arest	0.01
$arrival	0.01
arival	0.01
arrivial	0.01
$arrive	0.01
arive	0.01
$arrived	0.01
arived	0.01
arrive	0.01
$arrow	0.01
arow	0.01
$art	0.01
arte	0.01
ort	0.01
$art_room	0.01
art-room	0.01
$arteries	0.01
arery	0.01
$article	0.01
arctical	0.01
artekal	0.01
artical	0.01
$articles	0.01
articals	0.01
$artificial	0.01
artefishel	0.01
artifical	0.01
$artist	0.01
artest	0.01
$as	0.01
a	0.01
aas	0.01
als	0.01
asw	0.01
at	0.01
has	0.01
hase	0.01
have	0.01
his	0.01
is	0.01
saw	0.01
tes	0.01
was	0.01
$as_well	0.01
aswell	0.01
$ascertain	0.01
accertain	0.01
accertained	0.01
acertain	0.01
acertained	0.01
ascertaine	0.01
ascertained	0.01
ascertan	0.01
ascertiau	0.01
ascertoined	0.01
ascurtain	0.01
asentain	0.01
asertain	0.01
asertained	0.01
assatain	0.01
asscertain	0.01
assertain	0.01
assertainal	0.01
assertaine	0.01
assertained	0.01
assertaining	0.01
assertan	0.01
assertant	0.01
assertion	0.01
assortain	0.01
assrtain	0.01
asstained	0.01
assterane	0.01
asstertain	0.01
assurtain	0.01
assurtained	0.01
asterane	0.01
astertain	0.01
astertained	0.01
asurtaine	0.01
asurtand	0.01
asurtane	0.01
$ascertained	0.01
acsertained	0.01
$ashamed	0.01
ashame	0.01
ashed	0.01
$ashes	0.01
ashers	0.01
ashis	0.01
$aside	0.01
addise	0.01
$asinine	0.01
assinine	0.01
$ask	0.01
ack	0.01
arsc	0.01
aske	0.01
$asked	0.01
ask	0.01
askt	0.01
$asking	0.01
askeing	0.01
askin	0.01
$asleep	0.01
a_sleep	0.01
asleeep	0.01
aslep	0.01
$aspect	0.01
aspeat	0.01
$asphalt	0.01
ashpalt	0.01
ashphelt	0.01
asphelt	0.01
$assassinate	0.01
assasinate	0.01
$assemblies	0.01
assembeleis	0.01
assembelies	0.01
assemblys	0.01
semblys	0.01
$assembly	0.01
asemble	0.01
asembly	0.01
asemnly	0.01
assambly	0.01
assembaly	0.01
assemberly	0.01
assemble	0.01
assembley	0.01
assemly	0.01
esembly	0.01
$assessing	0.01
accesing	0.01
$assessment	0.01
assesment	0.01
$assiduous	0.01
assidious	0.01
$assignments	0.01
assighnments	0.01
assigmments	0.01
$assist	0.01
asist	0.01
$assistance	0.01
assistence	0.01
assitance	0.01
$assistant	0.01
assisstant	0.01
$associate	0.01
associat	0.01
associate	0.01
$associated	0.01
assiciated	0.01
assocaited	0.01
assosiated	0.01
$association	0.01
accociation	0.01
ascociation	0.01
asociation	0.01
assocation	0.01
$assume	0.01
assoon	0.01
asume	0.01
$assure	0.01
asure	0.01
$assured	0.01
asured	0.01
$asthma	0.01
athsma	0.01
$astronomy	0.01
astonomy	0.01
$asymmetric	0.01
assymmetric	0.01
$asymmetrical	0.01
assymmetrical	0.01
assymnerical	0.01
$asymmetry	0.01
assymmetry	0.01
assymnetry	0.01
asyme	0.01
$asynchronously	0.01
asyncronously	0.01
$at	0.01
a	0.01
al	0.01
an	0.01
as	0.01
att	0.01
$at_all	0.01
atall	0.01
$at_least	0.01
atleast	0.01
$ate	0.01
aet	0.01
$athlete	0.01
athlette	0.01
$athletic	0.01
atheletic	0.01
$athletics	0.01
athaletics	0.01
atheletics	0.01
athetics	0.01
$atmosphere	0.01
atmosfere	0.01
atmospher	0.01
atmousphere	0.01
$atoms	0.01
atom	0.01
$attach	0.01
attache	0.01
$attached	0.01
atached	0.01
attacked	0.01
$attaching	0.01
actacting	0.01
acttaching	0.01
apatching	0.01
ataching	0.01
atacing	0.01
atashing	0.01
atatching	0.01
atcatching	0.01
atcating	0.01
atching	0.01
atocjoes	0.01
atouching	0.01
attachaing	0.01
attache	0.01
attachea	0.01
attached	0.01
attacheing	0.01
attachion	0.01
attacking	0.01
attactching	0.01
attacting	0.01
attashing	0.01
attatchig	0.01
attatching	0.01
attationing	0.01
attatsetting	0.01
attching	0.01
attecting	0.01
atticating	0.01
attiching	0.01
attracting	0.01
otacting	0.01
$attack	0.01
attach	0.01
$attacked	0.01
atacked	0.01
$attempt	0.01
atempt	0.01
$attend	0.01
atend	0.01
$attendance	0.01
attendence	0.01
$attended	0.01
atended	0.01
attened	0.01
$attending	0.01
atending	0.01
$attention	0.01
atention	0.01
attentin	0.01
$attic	0.01
atic	0.01
$attitude	0.01
atitude	0.01
$attorney	0.01
arteny	0.01
arterny	0.01
aterna	0.01
aterney	0.01
aterning	0.01
aterny	0.01
atorney	0.01
attaney	0.01
atternary	0.01
atterney	0.01
atterny	0.01
atturney	0.01
aturne	0.01
aturney	0.01
aturny	0.01
atury	0.01
eneretel	0.01
entany	0.01
entely	0.01
entereny	0.01
enterny	0.01
ertany	0.01
ertenely	0.01
erterey	0.01
erterney	0.01
erternly	0.01
erterny	0.01
ertiney	0.01
eterany	0.01
eterny	0.01
interne	0.01
$attorneys	0.01
aternies	0.01
atorneys	0.01
atourneys	0.01
atournys	0.01
atterenys	0.01
atterinies	0.01
atterneys	0.01
atternies	0.01
atternys	0.01
attonereys	0.01
attoneys	0.01
attorneies	0.01
attorneis	0.01
attornenies	0.01
attorney	0.01
attorney's	0.01
attornies	0.01
attorniies	0.01
attornites	0.01
attornnies	0.01
attornties	0.01
attorny's	0.01
attornyes	0.01
attornys	0.01
attoronies	0.01
attourneis	0.01
attourney's	0.01
attourneys	0.01
attournies	0.01
attourny	0.01
attournyes	0.01
attournys	0.01
atturney-	0.01
atturneys	0.01
atturnies	0.01
aturneys	0.01
aturning	0.01
aturnyes	0.01
$attract	0.01
atract	0.01
$attraction	0.01
atraction	0.01
$attractions	0.01
attracktions	0.01
$attractive	0.01
atractive	0.01
$audience	0.01
audiance	0.01
ordiance	0.01
$auditorium	0.01
adatorum	0.01
additorium	0.01
adetoreum	0.01
aditorium	0.01
aditorum	0.01
aduitorum	0.01
aduoteriam	0.01
adutorium	0.01
allortomdd	0.01
allturman	0.01
arudtiorze	0.01
attoram	0.01
attorium	0.01
audaterame	0.01
audatoreum	0.01
audatorium	0.01
audatorum	0.01
audetorium	0.01
audetorn	0.01
audiatorum	0.01
audiortium	0.01
audiotorium	0.01
auditarium	0.01
auditiorm	0.01
auditoium	0.01
auditor	0.01
auditoreum	0.01
auditorial	0.01
auditoriam	0.01
auditorim	0.01
auditorimn	0.01
auditorinum	0.01
auditoriom	0.01
auditoriumn	0.01
auditoriun	0.01
auditorm	0.01
auditormeon	0.01
auditormunen	0.01
auditoruium	0.01
auditorum	0.01
auditorumen	0.01
auditory	0.01
auditorym	0.01
auditoryum	0.01
auditouim	0.01
auditourin	0.01
audortorium	0.01
audortum	0.01
audotorium	0.01
autatorom	0.01
autatorum	0.01
authorium	0.01
autitorium	0.01
autitorum	0.01
autorm	0.01
autormen	0.01
autoruim	0.01
autorum	0.01
autotorium	0.01
auttortism	0.01
oratoroum	0.01
ottatorium	0.01
ouditorium	0.01
$august	0.01
agust	0.01
augest	0.01
$aunt	0.01
aante	0.01
aint	0.01
anit	0.01
annt	0.01
ant	0.01
ante	0.01
antie	0.01
anut	0.01
arnt	0.01
arnte	0.01
arte	0.01
atan	0.01
auant	0.01
auine	0.01
aunit	0.01
aunte	0.01
hrnt	0.01
nuet	0.01
ornt	0.01
urnt	0.01
$author	0.01
auther	0.01
$authoritative	0.01
authorative	0.01
$authority	0.01
athority	0.01
$auto	0.01
ato	0.01
oto	0.01
outo	0.01
$autograph	0.01
autgraph	0.01
$automatic	0.01
autumatic	0.01
$automobile	0.01
aucomobile	0.01
automible	0.01
automoble	0.01
$autumn	0.01
autum	0.01
$auxiliary	0.01
auxillary	0.01
$availability	0.01
avaiblity	0.01
$available	0.01
abaydall	0.01
advalable	0.01
advalbal	0.01
avable	0.01
avableue	0.01
avaiable	0.01
avaible	0.01
availabe	0.01
availble	0.01
availiable	0.01
availible	0.01
availieble	0.01
avalable	0.01
avalaible	0.01
avalbal	0.01
avalball	0.01
avaliable	0.01
avalibale	0.01
avalible	0.01
avape	0.01
avauible	0.01
avbale	0.01
avbel	0.01
aveball	0.01
avelbol	0.01
aviable	0.01
avible	0.01
avilable	0.01
avilible	0.01
avtable	0.01
laverble	0.01
$avenue	0.01
avenew	0.01
aveune	0.01
$average	0.01
avarage	0.01
$avoid	0.01
a_falled	0.01
a_fied	0.01
a_foda	0.01
a_fory	0.01
a_vard	0.01
a_veid	0.01
a_veod	0.01
a_vod	0.01
a_voge	0.01
a_voyuges	0.01
aboe	0.01
abord	0.01
aboved	0.01
aboyed	0.01
aconet	0.01
acoud	0.01
addvud	0.01
advoide	0.01
adwode	0.01
afard	0.01
afed	0.01
afode	0.01
afoud	0.01
afoy	0.01
afued	0.01
andfored	0.01
arigode	0.01
arle	0.01
aroed	0.01
avade	0.01
avairt	0.01
avd	0.01
aveid	0.01
avenge	0.01
aver	0.01
averna	0.01
avid	0.01
aviid	0.01
aviod	0.01
avird	0.01
avoad	0.01
avod	0.01
avode	0.01
avoded	0.01
avoed	0.01
avoide	0.01
avoij	0.01
avord	0.01
avordy	0.01
avot	0.01
avoud	0.01
avoued	0.01
avound	0.01
avourd	0.01
avov	0.01
avoyd	0.01
avoyde	0.01
avoyed	0.01
awaed	0.01
awd	0.01
divoid	0.01
dvod	0.01
envored	0.01
inverd	0.01
invode	0.01
ivoid	0.01
ofod	0.01
ovord	0.01
$await	0.01
awate	0.01
$awaiting	0.01
awaitin	0.01
$awake	0.01
awak	0.01
$awarded	0.01
awedid	0.01
$aware	0.01
awear	0.01
$away	0.01
a_ware	0.01
a_way	0.01
a_wean	0.01
a_with	0.01
alway	0.01
auay	0.01
aveoy	0.01
awar	0.01
aware	0.01
awart	0.01
awaw	0.01
awerea	0.01
awya	0.01
ayay	0.01
wag	0.01
war	0.01
wraway	0.01
$awe	0.01
ore	0.01
$awe-inspiring	0.01
awe_inspiring	0.01
$awful	0.01
afful	0.01
aglift	0.01
aleal	0.01
alfal	0.01
alfall	0.01
alfaul	0.01
alfol	0.01
alfool	0.01
alfory	0.01
alful	0.01
alfule	0.01
alfull	0.01
allfall	0.01
allful	0.01
allfull	0.01
allfulw	0.01
althouge	0.01
although	0.01
alwafull	0.01
alwful	0.01
alwy	0.01
arfall	0.01
arful	0.01
arfull	0.01
aufal	0.01
aufall	0.01
aufel	0.01
aufful	0.01
aufle	0.01
auful	0.01
aufull	0.01
aughfull	0.01
aweful	0.01
awefull	0.01
awfal	0.01
awfall	0.01
awfull	0.01
awlful	0.01
awufl	0.01
eafall	0.01
ofull	0.01
olfal	0.01
orfal	0.01
orfall	0.01
orfortil	0.01
orful	0.01
orfull	0.01
orsowl	0.01
orthell	0.01
ouful	0.01
$awfully	0.01
aufully	0.01
awfuly	0.01
$awhile	0.01
awile	0.01
$awkward	0.01
ackward	0.01
akward	0.01
aukward	0.01
$ax	0.01
ask	0.01
ox	0.01
$babies	0.01
abays	0.01
babbes	0.01
babe	0.01
babes	0.01
babeyes	0.01
babis	0.01
babs	0.01
baby	0.01
babyes	0.01
babyies	0.01
babys	0.01
baddys	0.01
badies	0.01
bady	0.01
badys	0.01
baybes	0.01
baybis	0.01
bayds	0.01
bebys	0.01
bobs	0.01
dady	0.01
$baby	0.01
baba	0.01
babe	0.01
$babyish	0.01
babeish	0.01
$bachelor	0.01
bachler	0.01
bachlor	0.01
batchelor	0.01
$back	0.01
bac	0.01
bach	0.01
bak	0.01
bake	0.01
beac	0.01
becol	0.01
bek	0.01
blart	0.01
brack	0.01
dack	0.01
dak	0.01
dark	0.01
daxck	0.01
fut	0.01
lact	0.01
$backchatting	0.01
back_chating	0.01
$background	0.01
back_ground	0.01
$backwards	0.01
backwoods	0.01
backwords	0.01
$backyard	0.01
back_yard	0.01
bakeyord	0.01
$bacon	0.01
backen	0.01
baken	0.01
$bad	0.01
bed	0.01
$bad-tempered	0.01
bad_temped	0.01
bad_tempered	0.01
$bad_one	0.01
budra	0.01
$bad_temper	0.01
badtempar	0.01
$badge	0.01
bage	0.01
$badges	0.01
bages	0.01
$badly	0.01
badle	0.01
badley	0.01
dadley	0.01
$badminton	0.01
badmington	0.01
$baggage	0.01
bagage	0.01
$bags	0.01
bg	0.01
bogs	0.01
$bake	0.01
back	0.01
$bakery	0.01
backary	0.01
backery	0.01
$baking	0.01
bakeing	0.01
$balance	0.01
balence	0.01
ballance	0.01
blance	0.01
$balanced	0.01
ballanced	0.01
$bald	0.01
bould	0.01
$bald_eagle	0.01
bald-eagle	0.01
$ball	0.01
bal	0.01
boll	0.01
$balloon	0.01
ballon	0.01
baloon	0.01
bloon	0.01
$ballot	0.01
ballet	0.01
$banana	0.01
bananna	0.01
banna	0.01
bannana	0.01
$band	0.01
bande	0.01
bend	0.01
$bandage	0.01
bandge	0.01
$bandaging	0.01
banjind	0.01
$bankruptcy	0.01
bankrucy	0.01
bankrupty	0.01
bamkrupsy	0.01
bamkrupy	0.01
banckrepsy	0.01
banckrupsey	0.01
bancruptcy	0.01
bancupsy	0.01
bank-rupecy	0.01
bank-rupsy	0.01
bank-ruptsy	0.01
bank_rupsy	0.01
bankburtcy	0.01
bankrauptsy	0.01
bankrucpty	0.01
bankrucpy	0.01
bankrucy	0.01
bankrupcie	0.01
bankrupcy	0.01
bankrupercy	0.01
bankrupersy	0.01
bankrupes	0.01
bankrupicy	0.01
bankruposy	0.01
bankruppect	0.01
bankrupsay	0.01
bankrupscy	0.01
bankrupsicy	0.01
bankrupsie	0.01
bankrupsy	0.01
bankrupt	0.01
bankruptcey	0.01
bankruptcie	0.01
bankruptercy	0.01
bankruptes	0.01
bankruptic	0.01
bankrupticy	0.01
bankruptsay	0.01
bankruptscy	0.01
bankruptsey	0.01
bankruptsy	0.01
bankruptucy	0.01
bankrupty	0.01
bankrupuy	0.01
bankrupy	0.01
banktrupancy	0.01
banzuebrupsy	0.01
bonkrucpty	0.01
bonkrupsy	0.01
bunkscrupt	0.01
forkrupsy	0.01
$banner	0.01
baner	0.01
bannar	0.01
$banquet	0.01
bankquet	0.01
banquete	0.01
$barbed	0.01
barb	0.01
$bare	0.01
bear	0.01
$bared	0.01
barred	0.01
$barely	0.01
barly	0.01
$bargain	0.01
bargin	0.01
$bargaining	0.01
baragining	0.01
$barley	0.01
barly	0.01
$barn	0.01
bran	0.01
$barrel	0.01
barrle	0.01
$base	0.01
bace	0.01
bach	0.01
baese	0.01
bas	0.01
bass	0.01
basse	0.01
bates	0.01
beas	0.01
best	0.01
blas	0.01
das	0.01
pace	0.01
pare	0.01
pas	0.01
pase	0.01
$baseball	0.01
baceball	0.01
basball	0.01
$based	0.01
basen	0.01
$basement	0.01
basment	0.01
$bashful	0.01
basful	0.01
bashfull	0.01
$basic	0.01
basects	0.01
bisic	0.01
$basically	0.01
baiscally	0.01
basicly	0.01
$basin	0.01
bassin	0.01
$basis	0.01
bases	0.01
$basketball	0.01
basket-ball	0.01
basket_ball	0.01
basketball	0.01
bascket-ball	0.01
bascketball	0.01
baskball	0.01
baskeball	0.01
basket-ball	0.01
basket-ball	0.01
basketbale	0.01
baskitball	0.01
baskt-ball	0.01
bastestball	0.01
$bat	0.01
bate	0.01
bet	0.01
$bath	0.01
barth	0.01
$bathe	0.01
bath	0.01
$bathing	0.01
batheing	0.01
bawing	0.01
$bathroom	0.01
both_rom	0.01
$bathtub	0.01
bath_tub	0.01
$baton	0.01
batton	0.01
$battalion	0.01
batallion	0.01
$battery	0.01
batery	0.01
$battle	0.01
batle	0.01
battel	0.01
$battle-axe	0.01
battle_axe	0.01
$be	0.01
b	0.01
bee	0.01
been	0.01
bei	0.01
by	0.01
d	0.01
de	0.01
dy	0.01
linge	0.01
pe	0.01
$be_frightened	0.01
frignd	0.01
$beach	0.01
beech	0.01
$bead	0.01
beed	0.01
$beam	0.01
beame	0.01
$bean	0.01
been	0.01
ben	0.01
$beans	0.01
bean	0.01
$bear	0.01
bar	0.01
bare	0.01
$beard	0.01
beared	0.01
$bearers	0.01
bearer	0.01
$beast	0.01
best	0.01
$beat	0.01
beet	0.01
bet	0.01
$beaten	0.01
beat	0.01
$beating	0.01
beting	0.01
$beautician	0.01
beutician	0.01
$beautiful	0.01
baeatiful	0.01
baeutiful	0.01
baful	0.01
barend	0.01
barler	0.01
batfl	0.01
baufill	0.01
bautful	0.01
bauthful	0.01
bautiful	0.01
beabbey	0.01
beacful	0.01
beaflur	0.01
beafter	0.01
beaotiful	0.01
beatefall	0.01
beateful	0.01
beatful	0.01
beatiful	0.01
beatifull	0.01
beatufel	0.01
beatuful	0.01
beaty	0.01
beatyfool	0.01
beatyful	0.01
beauiful	0.01
beauitful	0.01
beauterfull	0.01
beautful	0.01
beautifull	0.01
beautyful	0.01
bef	0.01
befare	0.01
befertl	0.01
befulaful	0.01
befull	0.01
beiatiful	0.01
beired	0.01
beitiful	0.01
beituful	0.01
beiutefull	0.01
beiytful	0.01
belfull	0.01
bellefull	0.01
besthe	0.01
betafull	0.01
betefull	0.01
betewel	0.01
betfle	0.01
betfol	0.01
betful	0.01
betfull	0.01
betifoll	0.01
betiful	0.01
betifull	0.01
betufel	0.01
betuful	0.01
betuiful	0.01
beuefull	0.01
beuful	0.01
beufut	0.01
beuitful	0.01
beuitifiel	0.01
beuitiful	0.01
beuntfut	0.01
beuteful	0.01
beutful	0.01
beutifal	0.01
beutifall	0.01
beutifiel	0.01
beutiful	0.01
beutifull	0.01
beutifully	0.01
beuttifull	0.01
bfle	0.01
bieytful	0.01
bifull	0.01
birfull	0.01
birutful	0.01
biutefell	0.01
biutiful	0.01
boatyful	0.01
boetiful	0.01
bofl	0.01
bootf	0.01
boots	0.01
borol	0.01
boterfull	0.01
botfl	0.01
botfol	0.01
botfoll	0.01
botifel	0.01
bott	0.01
boutfle	0.01
boutyfull	0.01
